chunk_id,segment_index,segment_id,segment_type,page_number,content,html,markdown,image,bbox_left,bbox_top,bbox_width,bbox_height
e9c37d7e-81af-43a4-acb5-ce20312dbc98,11,O3yR06v,PageFooter,28,Rev. A,"<div class=""page-footer"">Rev. A</div>",Rev. A,,142.056,1601.4384,59.198395,18.763306
e9c37d7e-81af-43a4-acb5-ce20312dbc98,12,Uuj6G-0,PageFooter,28,Page 19,"<div class=""page-footer"">Page 19</div>",Page 19,,1151.6832,1601.208,72.92163,21.211182
e9c37d7e-81af-43a4-acb5-ce20312dbc98,13,jH9YctG,PageFooter,28,January 2023,"<div class=""page-footer"">January 2023</div>",January 2023,,2111.6304,1600.8192,123.16333,21.657593
e9c37d7e-81af-43a4-acb5-ce20312dbc98,14,L8WRBuO,Text,29,AECOM,<p>AECOM</p>,AECOM,,140.3136,50.2272,163.2384,41.212803
e9c37d7e-81af-43a4-acb5-ce20312dbc98,15,zSld5zQ,Table,29,"<table>
  <thead>
    <tr>
      <th>System</th>
      <th>Parameter</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <td colspan=""2"">3. Sizing of Waste Water Sump Pump</td>
    </tr>
    <tr>
      <td>i. Pump Flow</td>
      <td>Min. 1.1 times the design inflow but min. 5l/sec per pump</td>
    </tr>
    <tr>
      <td>ii. No. of Pumps</td>
      <td>100% capacity standby (2 duty + 1 standby; each 50% capacity; Assumed 1 duty pump failure only)</td>
    </tr>
    <tr>
      <td>iii. No. of Cycles</td>
      <td>Not more than 4 no per hour</td>
    </tr>
    <tr>
      <td colspan=""2"">4. Sizing of Oil Interceptor</td>
    </tr>
    <tr>
      <td>i. Size</td>
      <td>Based on retention time of 20 minutes and EPD ProPECC PN5/93 for petrol interceptor.</td>
    </tr>
    <tr>
      <td colspan=""2"">C. Foul Water Disposal System</td>
    </tr>
    <tr>
      <td colspan=""2"">1. Discharge Flows (Discharge Units (DU) as per Table 5, Pg 112 in PESD Guide, published by IOP)</td>
    </tr>
    <tr>
      <td>i. Basin</td>
      <td>0.3 DU (l/sec)</td>
    </tr>
    <tr>
      <td>ii. Waster Closet</td>
      <td>1.8 DU (l/sec)</td>
    </tr>
    <tr>
      <td>iii. Urinal</td>
      <td>0.4 DU (l/sec)</td>
    </tr>
    <tr>
      <td>iv. Cleaner Sink</td>
      <td>0.3 DU (l/sec)</td>
    </tr>
    <tr>
      <td>v. Shower</td>
      <td>0.4 DU (l/sec)</td>
    </tr>
    <tr>
      <td>vi. Diversity for Total Flow</td>
      <td>Flow rate = Square Root (Sum of discharge flows from sanitary fitment) x Diversity (assumed = 1.0 for public toilet and 0.7 for staff toilet)</td>
    </tr>
    <tr>
      <td colspan=""2"">D. Drainage Pipework</td>
    </tr>
    <tr>
      <td rowspan=""6"">1. Gradient</td>
      <td>All drainage pipe gradients are shown as follows: (Unless otherwise specified)</td>
    </tr>
    <tr>
      <td>Pipe dia. (mm) Min. Gradient</td>
    </tr>
    <tr>
      <td>100 and below 1: 40</td>
    </tr>
    <tr>
      <td>150 1:70</td>
    </tr>
    <tr>
      <td>225 1:100</td>
    </tr>
    <tr>
      <td>Above 300 1:150</td>
    </tr>
    <tr>
      <td rowspan=""2"">2. Gradient for Siphonic Pipe</td>
      <td>Pipe dia. (mm) Min. Gradient</td>
    </tr>
    <tr>
      <td>ALL 1: 500</td>
    </tr>
  </tbody>
</table>","<table>
  <thead>
    <tr>
      <th>System</th>
      <th>Parameter</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <td colspan=""2"">3. Sizing of Waste Water Sump Pump</td>
    </tr>
    <tr>
      <td>i. Pump Flow</td>
      <td>Min. 1.1 times the design inflow but min. 5l/sec per pump</td>
    </tr>
    <tr>
      <td>ii. No. of Pumps</td>
      <td>100% capacity standby (2 duty + 1 standby; each 50% capacity; Assumed 1 duty pump failure only)</td>
    </tr>
    <tr>
      <td>iii. No. of Cycles</td>
      <td>Not more than 4 no per hour</td>
    </tr>
    <tr>
      <td colspan=""2"">4. Sizing of Oil Interceptor</td>
    </tr>
    <tr>
      <td>i. Size</td>
      <td>Based on retention time of 20 minutes and EPD ProPECC PN5/93 for petrol interceptor.</td>
    </tr>
    <tr>
      <td colspan=""2"">C. Foul Water Disposal System</td>
    </tr>
    <tr>
      <td colspan=""2"">1. Discharge Flows (Discharge Units (DU) as per Table 5, Pg 112 in PESD Guide, published by IOP)</td>
    </tr>
    <tr>
      <td>i. Basin</td>
      <td>0.3 DU (l/sec)</td>
    </tr>
    <tr>
      <td>ii. Waster Closet</td>
      <td>1.8 DU (l/sec)</td>
    </tr>
    <tr>
      <td>iii. Urinal</td>
      <td>0.4 DU (l/sec)</td>
    </tr>
    <tr>
      <td>iv. Cleaner Sink</td>
      <td>0.3 DU (l/sec)</td>
    </tr>
    <tr>
      <td>v. Shower</td>
      <td>0.4 DU (l/sec)</td>
    </tr>
    <tr>
      <td>vi. Diversity for Total Flow</td>
      <td>Flow rate = Square Root (Sum of discharge flows from sanitary fitment) x Diversity (assumed = 1.0 for public toilet and 0.7 for staff toilet)</td>
    </tr>
    <tr>
      <td colspan=""2"">D. Drainage Pipework</td>
    </tr>
    <tr>
      <td rowspan=""6"">1. Gradient</td>
      <td>All drainage pipe gradients are shown as follows: (Unless otherwise specified)</td>
    </tr>
    <tr>
      <td>Pipe dia. (mm) Min. Gradient</td>
    </tr>
    <tr>
      <td>100 and below 1: 40</td>
    </tr>
    <tr>
      <td>150 1:70</td>
    </tr>
    <tr>
      <td>225 1:100</td>
    </tr>
    <tr>
      <td>Above 300 1:150</td>
    </tr>
    <tr>
      <td rowspan=""2"">2. Gradient for Siphonic Pipe</td>
      <td>Pipe dia. (mm) Min. Gradient</td>
    </tr>
    <tr>
      <td>ALL 1: 500</td>
    </tr>
  </tbody>
</table>","|                                                                                                   |                                                                                                                                               |
|---------------------------------------------------------------------------------------------------|-----------------------------------------------------------------------------------------------------------------------------------------------|
| System                                                                                            | Parameter                                                                                                                                     |
| 3\. Sizing of Waste Water Sump Pump                                                               |                                                                                                                                               |
| i\. Pump Flow                                                                                     | Min. 1.1 times the design inflow but min. 5l/sec per pump                                                                                     |
| ii\. No. of Pumps                                                                                 | 100% capacity standby (2 duty + 1 standby; each 50% capacity; Assumed 1 duty pump failure only)                                               |
| iii\. No. of Cycles                                                                               | Not more than 4 no per hour                                                                                                                   |
| 4\. Sizing of Oil Interceptor                                                                     |                                                                                                                                               |
| i\. Size                                                                                          | Based on retention time of 20 minutes and EPD ProPECC PN5/93 for petrol interceptor.                                                          |
| C. Foul Water Disposal System                                                                     |                                                                                                                                               |
| 1\. Discharge Flows (Discharge Units (DU) as per Table 5, Pg 112 in PESD Guide, published by IOP) |                                                                                                                                               |
| i\. Basin                                                                                         | 0.3 DU (l/sec)                                                                                                                                |
| ii\. Waster Closet                                                                                | 1.8 DU (l/sec)                                                                                                                                |
| iii\. Urinal                                                                                      | 0.4 DU (l/sec)                                                                                                                                |
| iv\. Cleaner Sink                                                                                 | 0.3 DU ( l/sec)                                                                                                                               |
| v\. Shower                                                                                        | 0.4 DU ( l/sec)                                                                                                                               |
| vi\. Diversity for Total Flow                                                                     | Flow rate = Square Root (Sum of discharge flows from sanitary fitment) x Diversity (assumed = 1.0 for public toilet and 0.7 for staff toilet) |
| D. Drainage Pipework                                                                              |                                                                                                                                               |
| 1\. Gradient                                                                                      | All drainage pipe gradients are shown as follows: (Unless otherwise specified)                                                                |
|                                                                                                   | Pipe dia. (mm) Min. Gradient                                                                                                                  |
|                                                                                                   | 100 and below 1:40                                                                                                                            |
|                                                                                                   | 150 1:70                                                                                                                                      |
|                                                                                                   | 225 1:100                                                                                                                                     |
|                                                                                                   | Above 300 1:150                                                                                                                               |
| 2\. Gradient for Siphonic Pipe                                                                    | Pipe dia. (mm) Min. Gradient ALL 1: 500                                                                                                       |",https://storage.googleapis.com/chunkr-prod-bucket/b1e41788-2d6e-4f8e-ad16-2e39fb334c57/5d9ffc1b-8d78-44ef-813d-5174c6bbebed/images/zSld5zQ.jpg?x-id=GetObject&response-content-disposition=inline&response-content-encoding=utf-8&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=GOOG1EBMQ2D33SPB3VQ4MMVJEKXWQFNK5WS57JRFVYUSD3ZCA76OC3B74IG7C%2F20260119%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260119T145120Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=110b54f9ef00fe124f93a4a58dc71edc062c7bf0c421ef1fcc095a50a24b43c0,274.2048,180.5328,877.9824,1363.8672
e9c37d7e-81af-43a4-acb5-ce20312dbc98,16,3tMAK0t,Text,29,Consultancy Agreement No. C1501 Design Services for Tuen Ma Extension 2.4C A16 Reference Design Building Services Design Final Report with Federated Design Model and Drawings,<p>Consultancy Agreement No. C1501 Design Services for Tuen Ma Extension 2.4C A16 Reference Design Building Services Design Final Report with Federated Design Model and Drawings</p>,Consultancy Agreement No. C1501 Design Services for Tuen Ma Extension 2.4C A16 Reference Design Building Services Design Final Report with Federated Design Model and Drawings,,1259.4384,58.6656,978.03357,79.79039
e9c37d7e-81af-43a4-acb5-ce20312dbc98,17,jT_kVf9,Table,29,"<table>
  <thead>
    <tr>
      <th>System</th>
      <th>Parameter</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <td>3. Self-Cleansing Velocity</td>
      <td>1 m/sec and above</td>
    </tr>
    <tr>
      <td>4. Pumped Pipe Velocity</td>
      <td>1 m/sec to 2 m/sec</td>
    </tr>
    <tr>
      <td>5. Siphonic Pipe Velocity</td>
      <td>3 m/sec to 6 m/sec</td>
    </tr>
    <tr>
      <td>6. Decompressed Siphonic Pipe Velocity</td>
      <td>Not exceed 3 m/sec</td>
    </tr>
  </tbody>
</table>","<table>
  <thead>
    <tr>
      <th>System</th>
      <th>Parameter</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <td>3. Self-Cleansing Velocity</td>
      <td>1 m/sec and above</td>
    </tr>
    <tr>
      <td>4. Pumped Pipe Velocity</td>
      <td>1 m/sec to 2 m/sec</td>
    </tr>
    <tr>
      <td>5. Siphonic Pipe Velocity</td>
      <td>3 m/sec to 6 m/sec</td>
    </tr>
    <tr>
      <td>6. Decompressed Siphonic Pipe Velocity</td>
      <td>Not exceed 3 m/sec</td>
    </tr>
  </tbody>
</table>","|                                         |                    |
|-----------------------------------------|--------------------|
| System                                  | Parameter          |
| 3\. Self-Cleansing Velocity             | 1 m/sec and above  |
| 4\. Pumped Pipe Velocity                | 1 m/sec to 2 m/sec |
| 5\. Siphonic Pipe Velocity              | 3 m/sec to 6 m/sec |
| 6\. Decompressed Siphonic Pipe Velocity | Not exceed 3 m/sec |",https://storage.googleapis.com/chunkr-prod-bucket/b1e41788-2d6e-4f8e-ad16-2e39fb334c57/5d9ffc1b-8d78-44ef-813d-5174c6bbebed/images/jT_kVf9.jpg?x-id=GetObject&response-content-disposition=inline&response-content-encoding=utf-8&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=GOOG1EBMQ2D33SPB3VQ4MMVJEKXWQFNK5WS57JRFVYUSD3ZCA76OC3B74IG7C%2F20260119%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260119T145120Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=7c0b96588127d2f47fbfd5e415c51cba531e7fab817ba9e4ff4640b0c14e4336,1355.8608,179.64,880.48804,246.96
cc141fd3-b3dc-447b-843e-dad62134d89a,0,3TmVaZk,SectionHeader,29,## 3.5 Electrical Services (ES),<h2>3.5 Electrical Services (ES)</h2>,## 3.5 Electrical Services (ES),,1223.8271,452.736,330.60962,26.654419
cc141fd3-b3dc-447b-843e-dad62134d89a,1,dEPs3hk,SectionHeader,29,## 3.5.1,<h2>3.5.1</h2>,## 3.5.1,,1223.8271,508.1904,46.6416,20.24643
cc141fd3-b3dc-447b-843e-dad62134d89a,2,0TllPbz,SectionHeader,29,## Design Objectives,<h2>Design Objectives</h2>,## Design Objectives,,1332.288,507.7008,161.20801,23.054382
cc141fd3-b3dc-447b-843e-dad62134d89a,3,c7wj8Y0,SectionHeader,29,## (a),<h2>(a)</h2>,## (a),,1224.2736,557.9712,25.603271,24.249634
cc141fd3-b3dc-447b-843e-dad62134d89a,4,JNBYAEd,Text,29,The key objectives of the electrical system design are to:,<p>The key objectives of the electrical system design are to:</p>,The key objectives of the electrical system design are to:,,1330.4016,557.4528,507.55676,25.372803
cc141fd3-b3dc-447b-843e-dad62134d89a,5,AwcOzlJ,Text,29,. To ensure a sufficient and high security electrical power supply for the A16 Station and MTR Systemwide E&M systems,<p>. To ensure a sufficient and high security electrical power supply for the A16 Station and MTR Systemwide E&M systems</p>,. To ensure a sufficient and high security electrical power supply for the A16 Station and MTR Systemwide E&M systems,,1332.8784,599.184,904.9392,51.897583
cc141fd3-b3dc-447b-843e-dad62134d89a,6,YOx0iUL,Text,29,. To provide adequate illumination within the Station premises and along the evacuation path for the passengers and staff during the normal operation period and in the event of an emergency condition,<p>. To provide adequate illumination within the Station premises and along the evacuation path for the passengers and staff during the normal operation period and in the event of an emergency condition</p>,. To provide adequate illumination within the Station premises and along the evacuation path for the passengers and staff during the normal operation period and in the event of an emergency condition,,1332.9216,666.0144,905.3999,76.13281
cc141fd3-b3dc-447b-843e-dad62134d89a,7,l2V2MGU,Text,29,· To achieve an energy efficient electrical design,<p>· To achieve an energy efficient electrical design</p>,· To achieve an energy efficient electrical design,,1333.512,761.472,454.16162,22.63684
cc141fd3-b3dc-447b-843e-dad62134d89a,8,boho2DU,Text,29,. To maximize the reliability and maintainability of the system,<p>. To maximize the reliability and maintainability of the system</p>,. To maximize the reliability and maintainability of the system,,1333.08,801.648,575.9137,22.694397
cc141fd3-b3dc-447b-843e-dad62134d89a,9,HhQUZ8B,Text,29,". To ensure a high standard of quality and safety for installation, operation and maintenance","<p>. To ensure a high standard of quality and safety for installation, operation and maintenance</p>",". To ensure a high standard of quality and safety for installation, operation and maintenance",,1333.3392,840.384,851.14075,23.961609
5522e16b-255b-4a1c-95c9-bbd41b897c0c,0,4kgjylM,SectionHeader,29,## 3.5.2 Design Standards,<h2>3.5.2 Design Standards</h2>,## 3.5.2 Design Standards,,1223.7264,891.3456,265.5072,23.227234
5522e16b-255b-4a1c-95c9-bbd41b897c0c,1,e9WlzZ4,Text,29,"(a) All material, equipment and installation works forming the electrical installation will be designed to comply with:","<p>(a) All material, equipment and installation works forming the electrical installation will be designed to comply with:</p>","(a) All material, equipment and installation works forming the electrical installation will be designed to comply with:",,1224.576,941.3712,1012.1903,51.71039
5522e16b-255b-4a1c-95c9-bbd41b897c0c,2,8D-v4_0,Text,29,. MTR - Design Standards Manual for New Works and Major Asset Replacement Works (NW&MARWDSM) - Sections 7 Electrical and Mechanical Systems (Revision A2),<p>. MTR - Design Standards Manual for New Works and Major Asset Replacement Works (NW&MARWDSM) - Sections 7 Electrical and Mechanical Systems (Revision A2)</p>,. MTR - Design Standards Manual for New Works and Major Asset Replacement Works (NW&MARWDSM) - Sections 7 Electrical and Mechanical Systems (Revision A2),,1333.2672,1010.7216,904.62244,51.148743
5522e16b-255b-4a1c-95c9-bbd41b897c0c,3,OCt5hKl,Text,29,· MTR - Materials and Workmanship Specifications for Building Services,<p>· MTR - Materials and Workmanship Specifications for Building Services</p>,· MTR - Materials and Workmanship Specifications for Building Services,,1332.8496,1077.9552,667.51196,23.702393
5522e16b-255b-4a1c-95c9-bbd41b897c0c,4,bqQfDxm,Text,29,. BS 7671 Requirements for Electrical Installations. IET Wiring Regulations,<p>. BS 7671 Requirements for Electrical Installations. IET Wiring Regulations</p>,. BS 7671 Requirements for Electrical Installations. IET Wiring Regulations,,1333.1088,1117.728,682.2721,23.817627
5522e16b-255b-4a1c-95c9-bbd41b897c0c,5,1WVpEOM,Text,29,· BS 7430:2011+A1:2015 Code of Practice for Protective Earthing of Electrical Installations,<p>· BS 7430:2011+A1:2015 Code of Practice for Protective Earthing of Electrical Installations</p>,· BS 7430:2011+A1:2015 Code of Practice for Protective Earthing of Electrical Installations,,1332.9937,1158.048,826.0991,23.299194
5522e16b-255b-4a1c-95c9-bbd41b897c0c,6,5KRJSeO,Text,29,· French Standard NF C 17-102 Protection against lightning,<p>· French Standard NF C 17-102 Protection against lightning</p>,· French Standard NF C 17-102 Protection against lightning,,1333.6272,1197.864,548.28,23.889526
5522e16b-255b-4a1c-95c9-bbd41b897c0c,7,EKXCgGv,Text,29,· BS 5266 - Emergency Lighting,<p>· BS 5266 - Emergency Lighting</p>,· BS 5266 - Emergency Lighting,,1333.5408,1238.7744,304.89124,23.328003
5522e16b-255b-4a1c-95c9-bbd41b897c0c,8,e4NDkOC,Text,29,· Chartered Institution of Building Services Engineers (CIBSE UK) Lighting Guides,<p>· Chartered Institution of Building Services Engineers (CIBSE UK) Lighting Guides</p>,· Chartered Institution of Building Services Engineers (CIBSE UK) Lighting Guides,,1332.4608,1277.6256,738.1151,24.278442
5522e16b-255b-4a1c-95c9-bbd41b897c0c,9,YEpikyf,Text,29,· IEEE Std 80-2013 - IEEE Guide for Safety in AC Substation Grounding,<p>· IEEE Std 80-2013 - IEEE Guide for Safety in AC Substation Grounding</p>,· IEEE Std 80-2013 - IEEE Guide for Safety in AC Substation Grounding,,1332.936,1317.6864,643.5216,23.472046
5522e16b-255b-4a1c-95c9-bbd41b897c0c,10,18t7a-7,Text,29,". Code of Practice for the Electricity (Wiring) Regulations, 2020 Edition, issued by the Electrical and Mechanical Services Department","<p>. Code of Practice for the Electricity (Wiring) Regulations, 2020 Edition, issued by the Electrical and Mechanical Services Department</p>",". Code of Practice for the Electricity (Wiring) Regulations, 2020 Edition, issued by the Electrical and Mechanical Services Department",,1332.6335,1357.0848,905.45776,51.1344
5522e16b-255b-4a1c-95c9-bbd41b897c0c,11,LXhl8oS,Text,29,". Code of Practice for Energy Efficiency of Building Services Installation, 2021 Edition, issued by the Electrical and Mechanical Services Department (EMSD), Hong Kong","<p>. Code of Practice for Energy Efficiency of Building Services Installation, 2021 Edition, issued by the Electrical and Mechanical Services Department (EMSD), Hong Kong</p>",". Code of Practice for Energy Efficiency of Building Services Installation, 2021 Edition, issued by the Electrical and Mechanical Services Department (EMSD), Hong Kong",,1332.432,1424.1312,905.52966,51.98401
5522e16b-255b-4a1c-95c9-bbd41b897c0c,12,JNXIZn7,Text,29,". Codes of Practice for Minimum Fire Service Installations and Equipment and Inspection, Testing and Maintenance of Installations and Equipment, 2012 Edition, issued by the Fire Services Department (FSD), Hong Kong","<p>. Codes of Practice for Minimum Fire Service Installations and Equipment and Inspection, Testing and Maintenance of Installations and Equipment, 2012 Edition, issued by the Fire Services Department (FSD), Hong Kong</p>",". Codes of Practice for Minimum Fire Service Installations and Equipment and Inspection, Testing and Maintenance of Installations and Equipment, 2012 Edition, issued by the Fire Services Department (FSD), Hong Kong",,1332.36,1491.4368,906.26404,78.03369
5522e16b-255b-4a1c-95c9-bbd41b897c0c,13,b2CwDqE,PageFooter,29,Rev. A,"<div class=""page-footer"">Rev. A</div>",Rev. A,,142.056,1601.3809,59.1696,18.8927
5522e16b-255b-4a1c-95c9-bbd41b897c0c,14,BZCqrmM,PageFooter,29,Page 20,"<div class=""page-footer"">Page 20</div>",Page 20,,1151.8704,1601.2368,72.99365,21.283203
5522e16b-255b-4a1c-95c9-bbd41b897c0c,15,LHTQxnC,PageFooter,29,January 2023,"<div class=""page-footer"">January 2023</div>",January 2023,,2111.76,1600.7616,122.93286,21.945557
5522e16b-255b-4a1c-95c9-bbd41b897c0c,16,kJWrpFb,Text,30,AECOM,<p>AECOM</p>,AECOM,,140.184,50.0544,163.3968,41.342396
5522e16b-255b-4a1c-95c9-bbd41b897c0c,17,5Tkttet,PageHeader,30,Consultancy Agreement No. C1501 Design Services for Tuen Ma Extension 2.4C A16 Reference Design Building Services Design Final Report with Federated Design Model and Drawings,"<div class=""page-header"">Consultancy Agreement No. C1501 Design Services for Tuen Ma Extension 2.4C A16 Reference Design Building Services Design Final Report with Federated Design Model and Drawings</div>",Consultancy Agreement No. C1501 Design Services for Tuen Ma Extension 2.4C A16 Reference Design Building Services Design Final Report with Federated Design Model and Drawings,,1259.208,58.968,978.1919,79.1712
5522e16b-255b-4a1c-95c9-bbd41b897c0c,18,Q6u_ogf,Text,30,"· Guidelines on Formulation of Fire Safety Requirements for New Railway Infrastructures October 2016 Edition issued by the Fire Services Department (FSD), Hong Kong","<p>· Guidelines on Formulation of Fire Safety Requirements for New Railway Infrastructures October 2016 Edition issued by the Fire Services Department (FSD), Hong Kong</p>","· Guidelines on Formulation of Fire Safety Requirements for New Railway Infrastructures October 2016 Edition issued by the Fire Services Department (FSD), Hong Kong",,250.7184,185.2848,904.79517,51.479996
5522e16b-255b-4a1c-95c9-bbd41b897c0c,19,a0rU3tW,Text,30,"· FSD Circular Letters issued by the Fire Services Department (FSD), Hong Kong","<p>· FSD Circular Letters issued by the Fire Services Department (FSD), Hong Kong</p>","· FSD Circular Letters issued by the Fire Services Department (FSD), Hong Kong",,251.2512,251.2512,725.39996,25.459183
5522e16b-255b-4a1c-95c9-bbd41b897c0c,20,gObMu2K,Text,30,· CLP - Code of Practice 101 for Distribution Substation Design Version 15.0,<p>· CLP - Code of Practice 101 for Distribution Substation Design Version 15.0</p>,· CLP - Code of Practice 101 for Distribution Substation Design Version 15.0,,251.1504,292.7952,694.6848,22.593597
5522e16b-255b-4a1c-95c9-bbd41b897c0c,21,4_GnTVC,Text,30,· Supply Rules of CLP Power Hong Kong Limited,<p>· Supply Rules of CLP Power Hong Kong Limited</p>,· Supply Rules of CLP Power Hong Kong Limited,,250.9632,332.7696,447.7968,23.644806
291a2655-93c6-4055-8403-8f13a4ea158e,0,j_gkoIy,SectionHeader,30,## 3.5.3 Design Criteria and Parameters,<h2>3.5.3 Design Criteria and Parameters</h2>,## 3.5.3 Design Criteria and Parameters,,142.0272,382.968,388.97278,23.572815
291a2655-93c6-4055-8403-8f13a4ea158e,1,RRWVQqn,Text,30,(a) The key design criteria and parameters used within the electrical services design are given in the following sections and tables.,<p>(a) The key design criteria and parameters used within the electrical services design are given in the following sections and tables.</p>,(a) The key design criteria and parameters used within the electrical services design are given in the following sections and tables.,,142.5024,433.0512,1012.5649,51.78238
291a2655-93c6-4055-8403-8f13a4ea158e,2,YXlTLg4,Caption,30,Table 3.19: Electrical Services Design Parameters,"<span class=""caption"">Table 3.19: Electrical Services Design Parameters</span>",Table 3.19: Electrical Services Design Parameters,,248.7456,504.5616,448.7472,24.609589
